id,timestamp,device,s4mmet1.envtmp.mag.f,s2mmet1.envtmp.mag.f,s3mmet1.envtmp.mag.f,s5mmet1.envtmp.mag.f,tmpcntmmet1.envtmp.mag.f,tmppctmmet1.envtmp.mag.f,s2mmet1.poainsol1.mag.f,s3mmet1.poainsol1.mag.f,s4mmet1.poainsol1.mag.f,s5mmet1.poainsol1.mag.f,tmpcntmmet1.poainsol1.mag.f,tmppctmmet1.poainsol1.mag.f,s4pvstmp1.tmp.mag.f,s2pvstmp1.tmp.mag.f,s3pvstmp1.tmp.mag.f,s5pvstmp1.tmp.mag.f,tmpcntpvstmp1.tmp.mag.f,tmppctpvstmp1.tmp.mag.f
3271778,12/31/2024 5:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301198334,0.494155884,0.029624331,0.219354273,12,100,3.521979371,1.954508781,4.947906017,0.566655965,15,100
3271983,12/31/2024 5:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.234629318,0.4871521,0.194466488,0.172282356,12,100,3.278916903,2.061265945,4.708771706,0.50117947,13,100
3271985,12/31/2024 4:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.353754669,0.378529876,-0.113270806,0.168051437,12,100,3.529235659,1.360953331,5.063199043,0.812053015,14,100
3271987,12/31/2024 7:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.381779999,0.406570435,0.098704729,0.191230511,13,100,3.65482783,2.501095295,4.576400757,0.548178117,12,100
3271988,12/31/2024 7:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.458862305,0.494166046,-0.162558479,0.2307694,12,100,3.331138419,2.274774075,5.310869217,0.634171589,13,100
3272197,12/31/2024 7:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301198334,0.497660309,0.107035518,0.191306621,13,100,4.045863946,1.950237751,4.994874954,0.712189411,12,100
3272403,12/31/2024 8:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.171559647,0.592264831,0.262858388,0.196452985,12,100,4.274786835,2.488282204,5.618321419,0.637003591,12,100
3272613,12/31/2024 8:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.094721474,0.848027527,0.45958423,0.14697725,12,100,6.216104905,2.112505913,12.48476219,1.706086154,23,100
3272824,12/31/2024 11:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.21736145,0.897084534,0.559599787,0.144695875,13,100,10.71916719,-3.57109499,25.15010262,4.065387995,23,100
3272826,12/31/2024 10:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.059692383,0.749923706,0.403371977,0.186180127,11,100,11.67739606,-3.660774231,18.86013412,2.962117791,24,100
3272827,12/31/2024 10:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.105244957,0.946136475,0.513912722,0.192848042,13,100,13.69580418,10.2941637,26.98200989,2.558908764,23,100
3273035,12/31/2024 10:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.105234779,0.85152179,0.392285258,0.211487385,12,100,14.06529359,10.62296486,19.04802132,1.525092988,21,100
3273036,12/31/2024 10:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.070205688,0.890075684,0.494474325,0.184205851,12,100,13.28742127,6.194792747,25.16718674,2.45929314,22,100
3273038,12/31/2024 10:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.19633992,0.756942749,0.436034441,0.144218828,13,100,13.49781447,-0.184849739,30.8166256,4.336229642,25,100
3273245,12/31/2024 13:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.003631592,0.844533265,0.419693474,0.198173486,14,100,13.09506989,-4.403784752,23.82635117,3.267992453,22,100
3273453,12/31/2024 13:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.136784866,0.721883118,0.324660139,0.153639284,12,100,14.20006045,1.446361542,17.47659874,2.667512855,22,100
3273458,12/31/2024 13:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.034907024,0.760442078,0.339812167,0.189728514,13,100,14.92199926,9.410234451,23.40360451,2.191411979,26,100
3273667,12/31/2024 13:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.10848999,0.784962952,0.366703917,0.209959424,12,100,20.95034845,7.851624012,34.80923843,3.527614956,24,100
3273668,12/31/2024 16:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.00012207,0.886576355,0.484905118,0.200999991,13,100,20.34341214,7.189744473,35.61203384,3.108387256,20,100
3273878,12/31/2024 16:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.028167725,0.802480042,0.357619389,0.181923697,12,100,14.69995015,11.12257576,17.36130524,1.322528512,20,100
3274086,12/31/2024 15:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.017644247,0.627299011,0.276678596,0.136706178,12,100,6.736781348,5.204112053,8.697114944,0.887879473,12,100
3274294,12/31/2024 16:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.357254028,0.318979889,-0.080017279,0.152180666,13,100,3.711761307,2.949460506,4.875310898,0.470506196,12,100
3274295,12/31/2024 15:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.287190765,0.473129272,0.085132218,0.175757881,12,100,2.771405205,1.587274551,4.157920361,0.694764844,12,100
3274298,12/31/2024 19:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.385279328,0.490641266,0.065268978,0.221253209,13,100,1.15117145,0.289141655,2.056994915,0.513119306,11,100
3274717,12/31/2024 18:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.280171722,0.315470368,0.047372661,0.173009963,12,100,3.533028782,2.38579607,5.686645508,0.740069337,15,100
3274718,12/31/2024 19:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290679932,0.399551392,-0.026217144,0.136524093,13,100,4.323844072,3.188588619,5.255358219,0.574121039,12,100
3274926,12/31/2024 21:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.37828064,0.40305075,-0.018892493,0.184576447,13,100,4.65360693,3.41918087,6.335711956,0.633883053,13,100
3275134,12/31/2024 22:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.413309723,0.487157196,0.081085723,0.199203268,13,100,5.532621802,4.034085274,6.399765015,0.653259429,12,100
3275347,12/31/2024 21:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.343241364,0.462615967,0.064317037,0.234450436,12,100,6.896739782,6.019717693,8.240207672,0.486993543,13,100
3275767,1/1/2025 0:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.234619141,0.53620404,0.146972114,0.197059623,11,100,6.656656092,5.47740221,7.919948101,0.611373977,12,100
3276183,1/1/2025 3:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.318705231,0.43460083,-0.038740496,0.21173063,13,100,7.009252455,6.181985855,8.176154137,0.492452422,11,100
3276186,1/1/2025 3:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.238128662,0.382024139,0.048403097,0.15416486,12,100,6.672266707,5.007688046,8.338422775,0.552781635,16,100
3276393,1/1/2025 3:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.430826813,0.304951996,0.046003888,0.184207848,12,100,7.086535873,5.848907471,7.966917038,0.406367788,12,100
3276398,1/1/2025 3:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.374766022,0.343490601,-0.034421369,0.25742585,11,100,6.701119002,5.421891212,7.488654613,0.457317986,11,100
3276603,1/1/2025 3:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.213612869,0.455617279,0.146127874,0.14525219,13,100,6.532826032,4.875310898,8.043783188,0.497666642,12,100
3277024,1/1/2025 6:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.332728058,0.536193848,0.07614311,0.206293798,13,100,6.648156496,5.310869217,7.599682808,0.633022566,12,100
3277027,1/1/2025 6:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311711639,0.497665405,0.07323317,0.171368735,13,100,6.830689613,5.174221039,8.035241127,0.493097675,13,100
3277237,1/1/2025 8:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.378270477,0.438100189,0.06192659,0.269040028,12,100,6.861490303,5.92150259,7.83453989,0.560572521,12,100
3277443,1/1/2025 9:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.171559647,0.539708436,0.163310386,0.217439617,13,100,6.686503142,5.336489201,7.450227737,0.443522628,12,100
3277445,1/1/2025 8:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.213602707,0.595759094,0.23343504,0.191671297,13,100,7.229346825,5.746427536,8.714199066,0.587276278,13,100
3277447,1/1/2025 8:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.059692383,0.890070617,0.455477319,0.195923899,11,100,7.744534321,6.557762146,9.11132431,0.654578989,12,100
3277865,1/1/2025 11:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.105239868,0.827016175,0.416399891,0.190133711,14,100,9.124786253,-1.559842587,16.75066566,2.141211787,19,100
3278284,1/1/2025 12:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.084218346,0.844528198,0.399638721,0.176598422,12,100,13.57903064,9.124136925,28.38262939,2.493970694,20,100
3278285,1/1/2025 11:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.185821533,0.795481384,0.426811986,0.162090848,13,100,14.33494372,12.1901226,17.01115036,0.933078185,18,100
3278287,1/1/2025 11:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.013895671,0.711390197,0.323796143,0.179704147,13,100,13.54333763,9.196725845,23.15593529,1.954531323,25,100
3278704,1/1/2025 14:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.021148682,0.728907287,0.465341472,0.17531699,12,100,13.54287225,9.841527939,18.52706146,1.412752605,21,100
3278708,1/1/2025 14:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.094741821,0.725402832,0.480867973,0.153943555,12,100,12.96403958,9.862876892,14.50882721,0.922649243,19,100
3279337,1/1/2025 17:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.276667267,0.339981079,-0.010498974,0.170762121,11,100,9.311761407,7.847352982,10.22583961,0.544226485,13,100
3279543,1/1/2025 17:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.413314819,0.469629914,0.114096102,0.219858744,12,100,9.639733312,8.009620667,10.88771915,0.572220545,12,100
3279547,1/1/2025 19:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.234624222,0.455617279,0.135093533,0.195167587,13,100,8.790123427,7.561249733,10.68701744,0.780062317,13,100
3279548,1/1/2025 20:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.30821228,0.44510904,0.077314159,0.222517962,13,100,9.176594681,7.76195097,9.918387413,0.550684499,12,100
3279755,1/1/2025 19:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294189453,0.382039398,0.023878639,0.187311049,12,100,9.319314789,7.90713501,10.2941637,0.467511233,13,100
3279756,1/1/2025 19:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294189453,0.259414673,0.002100652,0.15182628,13,100,9.085225474,7.424607754,10.20449066,0.578872889,13,100
3279966,1/1/2025 19:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.322209686,0.322479248,0.008617687,0.175228191,12,100,9.432624632,7.386174679,10.83647346,0.674488782,12,100
3279968,1/1/2025 20:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.26965332,0.536209106,0.060839897,0.179717889,12,100,9.278369268,7.46730566,10.55891228,0.58284495,13,100
3280173,1/1/2025 20:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329228729,0.462631226,0.096370033,0.249041536,13,100,9.216471452,7.937026024,10.24292374,0.618578122,12,100
3280174,1/1/2025 20:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.245137528,0.462621063,0.081457246,0.168616913,13,100,8.981692003,7.659464836,10.70837307,0.629407701,14,100
3280177,1/1/2025 22:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.350260407,0.462636322,-0.072942838,0.21763094,13,100,9.355281335,8.099294662,10.14043808,0.463076013,12,100
3280385,1/1/2025 22:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.238118485,0.487157196,0.115724271,0.19882485,13,100,9.082922565,7.347741604,10.42654037,0.653514296,14,100
3280387,1/1/2025 22:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290685028,0.375020355,0.068441154,0.19617787,12,100,8.901755098,7.646651745,10.28562164,0.521864343,12,100
3280805,1/2/2025 1:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.133010864,0.52919513,0.18766386,0.188175713,12,100,8.435564949,7.040289402,9.346180916,0.54520579,12,100
3280808,1/2/2025 1:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259150177,0.413579315,0.023085552,0.19151279,13,100,7.705196905,5.720807552,8.940519333,0.640972445,12,100
3281013,1/2/2025 1:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.399291992,0.371526092,-0.016922483,0.160697537,13,100,8.364907328,6.95061636,9.692066193,0.626904826,12,100
3281017,1/2/2025 1:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.381779999,0.452128083,0.08224917,0.205078063,13,100,7.662141965,6.433927059,8.906357765,0.684932451,11,100
3281018,1/2/2025 1:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.143529251,0.417073578,0.156931921,0.138847469,12,100,7.372457242,5.763505459,8.560472488,0.681710727,14,100
3281228,1/2/2025 4:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.378270477,0.494166046,0.124898737,0.226596671,12,100,7.091545568,5.387729168,8.282911301,0.716253173,11,100
3281433,1/2/2025 4:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.227615356,0.515182495,0.09823008,0.193453575,12,100,6.557525213,5.007688046,7.958374977,0.924386396,15,100
3281434,1/2/2025 4:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.364267975,0.476633698,0.142308314,0.252066688,13,100,6.459210082,5.682374477,7.732059956,0.462556768,13,100
3281643,1/2/2025 4:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.346740723,0.483647674,0.113320609,0.222157086,12,100,5.11633089,4.055434227,5.806209564,0.438503248,12,100
3281644,1/2/2025 4:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259145111,0.522186279,0.178259515,0.208910391,12,100,4.896159679,3.93159914,6.609002113,0.587315433,14,100
3281645,1/2/2025 3:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.283665985,0.578242004,-0.012219503,0.202752396,11,100,5.052274341,3.120270729,6.275929928,0.628007692,15,100
3281647,1/2/2025 4:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.350245148,0.417078644,-0.00802145,0.206232351,12,100,4.586085793,3.376476765,5.562810421,0.47736307,12,100
3281855,1/2/2025 3:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.315216064,0.343500763,-0.043822357,0.159152,13,100,6.704182881,5.293785095,7.574062824,0.463715974,13,100
3281858,1/2/2025 7:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.40981546,0.52919513,0.006524428,0.248445209,12,100,6.54787933,4.994874954,8.475070953,0.798489902,17,100
3282064,1/2/2025 7:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.371276855,0.346995026,0.014873471,0.207102176,14,100,4.949985244,2.855516434,6.536406994,0.851614591,13,100
3282274,1/2/2025 7:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.371276855,0.336486816,-0.109778566,0.208013744,12,100,6.6124601,5.221196175,8.05659008,0.522689745,13,100
3282276,1/2/2025 6:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.031402588,0.36803183,0.116719858,0.093803915,12,100,4.287266694,2.893949509,5.464595318,0.6229671,14,100
3282695,1/2/2025 9:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.021148682,0.658833802,0.305506497,0.15622569,13,100,11.43989439,7.697897911,23.467659,2.65645186,21,100
3282698,1/2/2025 9:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.094731651,0.76743573,0.350814057,0.153882441,12,100,9.962571646,-0.009768486,12.34384918,2.585019744,19,100
3290256,1/3/2025 21:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.385279328,0.462621063,0.090417303,0.184459688,13,100,8.939449685,7.6124897,10.44361877,0.70747352,15,100
3290464,1/3/2025 22:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.416819245,0.462626129,0.059872665,0.261890237,12,100,9.445197438,8.03096962,10.62723541,0.622752267,13,100
3290466,1/3/2025 21:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.269658417,0.269917816,0.047470152,0.135297064,12,100,9.518857774,8.761167526,10.27707958,0.363104857,11,100
3290884,1/4/2025 1:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.266159058,0.47664389,0.090426179,0.203998041,11,100,9.149044051,7.744866848,10.64858437,0.619752746,14,100
3290885,1/4/2025 0:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.189081833,0.504674256,0.075312309,0.159643721,12,100,9.013376604,7.044560432,9.914115906,0.686475038,12,100
3290886,1/4/2025 0:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329223633,0.515172303,0.055820338,0.225443525,12,100,8.790370234,7.428872585,10.02087402,0.563767055,13,100
3291305,1/4/2025 3:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.185572311,0.476633698,0.109314292,0.176904611,12,100,8.088905138,7.198286533,8.829491615,0.442297578,11,100
3291306,1/4/2025 3:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.385279328,0.466125488,0.088362392,0.227834693,12,100,8.071831131,6.600460052,9.230888367,0.699701583,13,100
3291307,1/4/2025 3:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301198334,0.392542511,0.009491172,0.157988041,12,100,7.817305313,6.241767883,9.081432343,0.658298325,12,100
3291513,1/4/2025 3:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.423833221,0.508173645,0.047265467,0.253825316,13,100,7.232604817,6.404029846,8.295718193,0.459592099,11,100
3291515,1/4/2025 3:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.357248932,0.473134369,0.082293004,0.25324284,12,100,6.65753102,5.62686348,8.060861588,0.630944722,12,100
3291516,1/4/2025 3:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.34324646,0.427576691,0.064832879,0.276308407,11,100,6.467462483,5.195576191,8.103565216,0.610639297,14,100
3291518,1/4/2025 3:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.406321198,0.497655243,0.100709582,0.238388292,13,100,6.884252938,5.759234428,7.817461967,0.512349152,12,100
3291723,1/4/2025 3:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.248636886,0.56422931,0.179521508,0.187236702,13,100,6.616144126,5.511564255,7.296501637,0.45170091,12,100
3291724,1/4/2025 3:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.399297088,0.480138153,0.016631588,0.214663014,13,100,6.380959752,4.469643593,7.445956707,0.617822849,12,100
3291726,1/4/2025 3:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.353749603,0.4871521,0.083053554,0.228929505,12,100,5.990362942,5.280978203,7.300772667,0.422275098,12,100
3291935,1/4/2025 5:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.346735626,0.459121704,-0.043993227,0.193716024,12,100,6.843094893,5.575617313,8.069402695,0.600771448,12,100
3291937,1/4/2025 6:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301198334,0.511672974,0.068613533,0.197678278,12,100,6.505143558,5.263894081,7.693626881,0.720153422,12,100
3292143,1/4/2025 6:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.189081833,0.487147003,0.130051884,0.181013333,13,100,6.622732296,5.584159374,8.270097733,0.648200216,12,100
3292564,1/4/2025 9:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.182072952,0.616790771,0.233031398,0.199275884,13,100,6.367893634,4.648989677,7.787570953,0.558382746,15,100
3292777,1/4/2025 9:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.063196816,0.781468689,0.438048896,0.180560546,13,100,8.166571154,-2.243071079,14.46612358,2.423806139,21,100
3292985,1/4/2025 8:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.168304443,0.665837586,0.432421967,0.141754348,12,100,11.39638857,9.004572868,12.89897156,0.901566149,24,100
3293193,1/4/2025 12:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.126246139,0.858551025,0.498673494,0.160512581,12,100,10.87458441,0.647833824,16.06317329,2.367758786,23,100
3293197,1/4/2025 11:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.045664471,0.855036438,0.422088109,0.230397239,12,100,15.027349,2.116776943,18.26657867,2.237160452,19,100
3293406,1/4/2025 11:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.031661987,0.739415467,0.372377244,0.189509941,12,100,14.70763392,10.6742115,16.28095245,0.970354519,19,100
3293615,1/4/2025 14:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.150787354,0.711390197,0.458429669,0.167877024,12,100,13.96405402,5.221196175,17.69864845,1.864202263,21,100
3293824,1/4/2025 15:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.059687298,0.711385071,0.375440331,0.181020585,12,100,13.05312989,5.592701435,18.8814888,1.680567125,19,100
3294033,1/4/2025 14:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.157801315,0.77444458,0.396039458,0.164399161,12,100,12.45031821,6.749915123,22.8228569,2.553953813,21,100
3294035,1/4/2025 14:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.003377279,0.613276184,0.32831167,0.153049432,11,100,11.92613556,9.45293808,24.77005577,2.090318849,22,100
3294247,1/4/2025 17:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.069951378,0.364512116,0.08631257,0.120533162,12,100,9.529732697,7.800377846,11.15673828,0.706866267,13,100
3294454,1/4/2025 17:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.322219849,0.378545135,0.049208448,0.226875524,12,100,8.835911869,7.847352982,10.26854324,0.575380666,12,100
3294455,1/4/2025 17:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.322219849,0.518681824,0.069351815,0.259180709,11,100,8.696785539,7.420336723,9.764661789,0.475922449,13,100
3294456,1/4/2025 17:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311716706,0.529190063,0.132437901,0.236027434,13,100,8.822505696,7.727788925,10.17032814,0.535595158,13,100
3294663,1/4/2025 17:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.234624222,0.480133057,0.166444002,0.185329664,12,100,8.871677488,7.919948101,10.44361877,0.538904865,13,100
3294668,1/4/2025 20:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.150533035,0.490656525,0.177064509,0.161582513,12,100,8.740541051,6.942074299,9.978169441,0.719848827,14,100
3294876,1/4/2025 19:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.248641968,0.487157196,0.095513059,0.129565596,12,100,8.643015308,7.497196674,9.739041328,0.570336928,13,100
3295083,1/4/2025 20:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.322224945,0.368016571,0.029792987,0.151423237,11,100,8.187156962,6.886563301,9.999518394,0.618608854,12,100
3295085,1/4/2025 19:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.297688812,0.354009002,0.034583203,0.137010543,11,100,8.212861442,7.185473442,9.931200027,0.604578145,12,100
3295293,1/4/2025 20:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.297688812,0.43460083,0.010485988,0.182249462,12,100,8.038104866,6.775535107,9.286398888,0.554788936,12,100
3295294,1/4/2025 20:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.234629318,0.462626129,0.141737396,0.183457517,13,100,8.570685255,6.480895996,9.31202507,0.605933831,12,100
3295295,1/4/2025 19:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259155273,0.406570435,0.095932114,0.15480203,11,100,8.413296215,6.322898865,9.726228714,0.676001455,15,100
3295296,1/4/2025 22:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259155273,0.466130584,0.113098883,0.158700604,11,100,8.601551504,6.621809006,9.815900803,0.7243891,13,100
3295297,1/4/2025 22:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.318710327,0.466120392,-0.003398544,0.17148379,12,100,8.381294406,6.502244949,9.978169441,0.69598548,15,100
3295507,1/4/2025 22:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.343251556,0.375030518,-0.021027269,0.161508947,12,100,7.675631382,6.784077168,9.593851089,0.616551523,12,100
3295713,1/4/2025 23:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.304697663,0.31896463,0.066626881,0.158740216,12,100,8.046802273,6.976236343,9.423047066,0.59639142,12,100
3295716,1/4/2025 22:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290685028,0.46963501,0.135563369,0.216834814,12,100,7.975032578,6.416842937,9.166834831,0.590170485,12,100
3295927,1/5/2025 1:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.315210968,0.536214173,0.152213591,0.238075751,11,100,7.967406774,6.613273144,9.363265038,0.660831724,13,100
3296133,1/5/2025 2:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.227610275,0.382029206,0.133750896,0.162123002,12,100,7.982979683,6.895105362,8.966139793,0.451674066,12,100
3296135,1/5/2025 1:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.283676147,0.515177429,-0.016323722,0.171189503,12,100,7.614876532,6.156359673,8.812414169,0.579131996,14,100
3296136,1/5/2025 1:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.339747101,0.406560272,0.037737371,0.224931666,12,100,7.48431166,5.985555649,8.79105854,0.645763225,13,100
3296343,1/5/2025 2:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.336232513,0.483647674,0.034005709,0.238963603,14,100,7.281261619,6.122203827,8.556201935,0.523813765,14,100
3296347,1/5/2025 1:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.322224945,0.67284137,0.120299512,0.277998897,13,100,7.893061603,6.318627834,8.701385498,0.510997484,15,100
